run_id,stage_index,asset_id,route_id,scenario_id,stage_id,stage_label,time_hours,base_time_hours,gate_delay_hours,risk_delay_hours,exception_delay_hours,queue_delay_hours,explicit_cost,implicit_cost,approvals,handoffs,intermediaries,transfer_attempted,transfer_success,redemption_attempted,redemption_success,gate_events,risk_events
6,8,TBILL_MMF,TOKENIZED,BASELINE,SERVICING_REPORTING,Servicing and reporting,2.2347749880776515,2.2347749880776515,0.0,0.0,0.0,0.0,0.3,0.0,0,1,administrator;attestation_oracle,False,,False,,,
6,9,TBILL_MMF,TOKENIZED,BASELINE,TRANSFERABILITY,Transferability / secondary transfer attempt,1.058970730013339,1.058970730013339,0.0,0.0,0.0,0.0,0.1,0.0,0,1,transfer_agent,True,True,False,,GATE:transfer_restricted_checked,
6,10,TBILL_MMF,TOKENIZED,BASELINE,EXIT_INITIATION,Exit initiation (sell or redeem request),0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,1,platform_ui,False,,False,,,
6,11,TBILL_MMF,TOKENIZED,BASELINE,REDEMPTION_PROCESSING,Redemption processing (ops / settlement-to-cash),59.29400549018782,59.29400549018782,0.0,0.0,0.0,0.0,0.5,0.5,1,2,administrator;issuer_spv,False,,True,True,GATE:redemption_ok,
7,1,TBILL_MMF,TOKENIZED,BASELINE,ONBOARDING,Onboarding (account setup / initial intake),0.32622972163855957,0.32622972163855957,0.0,0.0,0.0,0.0,0.0,0.0,1,1,platform,False,,False,,,
7,2,TBILL_MMF,TOKENIZED,BASELINE,KYC_REVIEW,KYC / Compliance review,115.17449753172001,115.17449753172001,0.0,0.0,0.0,0.0,0.0,0.0,1,1,compliance_provider;platform,False,,False,,,
7,3,TBILL_MMF,TOKENIZED,BASELINE,ELIGIBILITY_GATE,Eligibility / allowlist checks,1.5570889853825542,1.5570889853825542,0.0,0.0,0.0,0.0,0.0,0.0,1,1,platform_admin,False,,False,,,
7,4,TBILL_MMF,TOKENIZED,BASELINE,ORDER_PLACEMENT,Order placement,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,1,platform_ui,False,,False,,,
7,5,TBILL_MMF,TOKENIZED,BASELINE,EXECUTION,Execution,0.05,0.05,0.0,0.0,0.0,0.0,0.5,1.0,0,1,liquidity_provider,False,,False,,,
7,6,TBILL_MMF,TOKENIZED,BASELINE,CLEARING_SETTLEMENT,Clearing and settlement,0.11647534707451851,0.11647534707451851,0.0,0.0,0.0,0.0,0.01,0.0,0,0,,False,,False,,,
7,7,TBILL_MMF,TOKENIZED,BASELINE,CUSTODY_RECORDING,Custody / recording,7.562909448732447,7.562909448732447,0.0,0.0,0.0,0.0,0.2,0.0,0,1,custody_agent,False,,False,,,
7,8,TBILL_MMF,TOKENIZED,BASELINE,SERVICING_REPORTING,Servicing and reporting,1.411907815445542,1.411907815445542,0.0,0.0,0.0,0.0,0.3,0.0,0,1,administrator;attestation_oracle,False,,False,,,
7,9,TBILL_MMF,TOKENIZED,BASELINE,TRANSFERABILITY,Transferability / secondary transfer attempt,5.003820076465418,5.003820076465418,0.0,0.0,0.0,0.0,0.1,0.0,0,1,transfer_agent,True,True,False,,GATE:transfer_restricted_checked,
7,10,TBILL_MMF,TOKENIZED,BASELINE,EXIT_INITIATION,Exit initiation (sell or redeem request),0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,1,platform_ui,False,,False,,,
7,11,TBILL_MMF,TOKENIZED,BASELINE,REDEMPTION_PROCESSING,Redemption processing (ops / settlement-to-cash),10.596515054896646,10.596515054896646,0.0,0.0,0.0,0.0,0.5,0.5,1,2,administrator;issuer_spv,False,,True,True,GATE:redemption_ok,
8,1,TBILL_MMF,TOKENIZED,BASELINE,ONBOARDING,Onboarding (account setup / initial intake),0.6108196664388337,0.6108196664388337,0.0,0.0,0.0,0.0,0.0,0.0,1,1,platform,False,,False,,,
8,2,TBILL_MMF,TOKENIZED,BASELINE,KYC_REVIEW,KYC / Compliance review,160.18064264784852,160.18064264784852,0.0,0.0,0.0,0.0,0.0,0.0,1,1,compliance_provider;platform,False,,False,,,
8,3,TBILL_MMF,TOKENIZED,BASELINE,ELIGIBILITY_GATE,Eligibility / allowlist checks,11.11799593726202,11.11799593726202,0.0,0.0,0.0,0.0,0.0,0.0,1,1,platform_admin,False,,False,,,
8,4,TBILL_MMF,TOKENIZED,BASELINE,ORDER_PLACEMENT,Order placement,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,1,platform_ui,False,,False,,,
8,5,TBILL_MMF,TOKENIZED,BASELINE,EXECUTION,Execution,0.05,0.05,0.0,0.0,0.0,0.0,0.5,1.0,0,1,liquidity_provider,False,,False,,,
8,6,TBILL_MMF,TOKENIZED,BASELINE,CLEARING_SETTLEMENT,Clearing and settlement,0.008336923510536803,0.008336923510536803,0.0,0.0,0.0,0.0,0.01,0.0,0,0,,False,,False,,,
8,7,TBILL_MMF,TOKENIZED,BASELINE,CUSTODY_RECORDING,Custody / recording,3.527974988814771,3.527974988814771,0.0,0.0,0.0,0.0,0.2,0.0,0,1,custody_agent,False,,False,,,
8,8,TBILL_MMF,TOKENIZED,BASELINE,SERVICING_REPORTING,Servicing and reporting,1.1438101680160733,1.1438101680160733,0.0,0.0,0.0,0.0,0.3,0.0,0,1,administrator;attestation_oracle,False,,False,,,
8,9,TBILL_MMF,TOKENIZED,BASELINE,TRANSFERABILITY,Transferability / secondary transfer attempt,3.117932824716691,3.117932824716691,0.0,0.0,0.0,0.0,0.1,0.0,0,1,transfer_agent,True,False,False,,GATE:transfer_restricted_checked,
8,10,TBILL_MMF,TOKENIZED,BASELINE,EXIT_INITIATION,Exit initiation (sell or redeem request),0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,1,platform_ui,False,,False,,,
8,11,TBILL_MMF,TOKENIZED,BASELINE,REDEMPTION_PROCESSING,Redemption processing (ops / settlement-to-cash),51.52424260918383,51.52424260918383,0.0,0.0,0.0,0.0,0.5,0.5,1,2,administrator;issuer_spv,False,,True,True,GATE:redemption_ok,
9,1,TBILL_MMF,TOKENIZED,BASELINE,ONBOARDING,Onboarding (account setup / initial intake),0.7974891418779525,0.7974891418779525,0.0,0.0,0.0,0.0,0.0,0.0,1,1,platform,False,,False,,,
9,2,TBILL_MMF,TOKENIZED,BASELINE,KYC_REVIEW,KYC / Compliance review,77.09090808568081,77.09090808568081,0.0,0.0,0.0,0.0,0.0,0.0,1,1,compliance_provider;platform,False,,False,,,
9,3,TBILL_MMF,TOKENIZED,BASELINE,ELIGIBILITY_GATE,Eligibility / allowlist checks,4.812837130563388,4.812837130563388,0.0,0.0,0.0,0.0,0.0,0.0,1,1,platform_admin,False,,False,,,
9,4,TBILL_MMF,TOKENIZED,BASELINE,ORDER_PLACEMENT,Order placement,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,1,platform_ui,False,,False,,,
9,5,TBILL_MMF,TOKENIZED,BASELINE,EXECUTION,Execution,0.05,0.05,0.0,0.0,0.0,0.0,0.5,1.0,0,1,liquidity_provider,False,,False,,,
9,6,TBILL_MMF,TOKENIZED,BASELINE,CLEARING_SETTLEMENT,Clearing and settlement,0.12351670388246953,0.12351670388246953,0.0,0.0,0.0,0.0,0.01,0.0,0,0,,False,,False,,,
9,7,TBILL_MMF,TOKENIZED,BASELINE,CUSTODY_RECORDING,Custody / recording,4.531515690205712,4.531515690205712,0.0,0.0,0.0,0.0,0.2,0.0,0,1,custody_agent,False,,False,,,
9,8,TBILL_MMF,TOKENIZED,BASELINE,SERVICING_REPORTING,Servicing and reporting,1.1905917189357846,1.1905917189357846,0.0,0.0,0.0,0.0,0.3,0.0,0,1,administrator;attestation_oracle,False,,False,,,
9,9,TBILL_MMF,TOKENIZED,BASELINE,TRANSFERABILITY,Transferability / secondary transfer attempt,6.769154194062296,6.769154194062296,0.0,0.0,0.0,0.0,0.1,0.0,0,1,transfer_agent,True,True,False,,GATE:transfer_restricted_checked,
9,10,TBILL_MMF,TOKENIZED,BASELINE,EXIT_INITIATION,Exit initiation (sell or redeem request),0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,1,platform_ui,False,,False,,,
9,11,TBILL_MMF,TOKENIZED,BASELINE,REDEMPTION_PROCESSING,Redemption processing (ops / settlement-to-cash),26.300819860204086,26.300819860204086,0.0,0.0,0.0,0.0,0.5,0.5,1,2,administrator;issuer_spv,False,,True,True,GATE:redemption_ok,
10,1,TBILL_MMF,TOKENIZED,BASELINE,ONBOARDING,Onboarding (account setup / initial intake),0.47677070542326605,0.47677070542326605,0.0,0.0,0.0,0.0,0.0,0.0,1,1,platform,False,,False,,,
10,2,TBILL_MMF,TOKENIZED,BASELINE,KYC_REVIEW,KYC / Compliance review,126.5639449831727,112.29394700333982,0.0,0.0,14.269997979832876,0.0,0.5,0.2,1,1,compliance_provider;platform,False,,False,,,KYC_FAILURE
11,1,TBILL_MMF,TOKENIZED,BASELINE,ONBOARDING,Onboarding (account setup / initial intake),0.09597965818936224,0.09597965818936224,0.0,0.0,0.0,0.0,0.0,0.0,1,1,platform,False,,False,,,
11,2,TBILL_MMF,TOKENIZED,BASELINE,KYC_REVIEW,KYC / Compliance review,136.23658487654723,136.23658487654723,0.0,0.0,0.0,0.0,0.0,0.0,1,1,compliance_provider;platform,False,,False,,,
11,3,TBILL_MMF,TOKENIZED,BASELINE,ELIGIBILITY_GATE,Eligibility / allowlist checks,11.479026429702362,11.479026429702362,0.0,0.0,0.0,0.0,0.0,0.0,1,1,platform_admin,False,,False,,,
11,4,TBILL_MMF,TOKENIZED,BASELINE,ORDER_PLACEMENT,Order placement,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,1,platform_ui,False,,False,,,
11,5,TBILL_MMF,TOKENIZED,BASELINE,EXECUTION,Execution,0.05,0.05,0.0,0.0,0.0,0.0,0.5,1.0,0,1,liquidity_provider,False,,False,,,
11,6,TBILL_MMF,TOKENIZED,BASELINE,CLEARING_SETTLEMENT,Clearing and settlement,0.126936412712834,0.126936412712834,0.0,0.0,0.0,0.0,0.01,0.0,0,0,,False,,False,,,
11,7,TBILL_MMF,TOKENIZED,BASELINE,CUSTODY_RECORDING,Custody / recording,4.274481371318663,4.274481371318663,0.0,0.0,0.0,0.0,0.2,0.0,0,1,custody_agent,False,,False,,,
11,8,TBILL_MMF,TOKENIZED,BASELINE,SERVICING_REPORTING,Servicing and reporting,3.847454772290916,3.847454772290916,0.0,0.0,0.0,0.0,0.3,0.0,0,1,administrator;attestation_oracle,False,,False,,,
11,9,TBILL_MMF,TOKENIZED,BASELINE,TRANSFERABILITY,Transferability / secondary transfer attempt,2.4366479371744383,2.4366479371744383,0.0,0.0,0.0,0.0,0.1,0.0,0,1,transfer_agent,True,True,False,,GATE:transfer_restricted_checked,
11,10,TBILL_MMF,TOKENIZED,BASELINE,EXIT_INITIATION,Exit initiation (sell or redeem request),0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,1,platform_ui,False,,False,,,
11,11,TBILL_MMF,TOKENIZED,BASELINE,REDEMPTION_PROCESSING,Redemption processing (ops / settlement-to-cash),86.10105379791305,86.10105379791305,0.0,0.0,0.0,0.0,0.5,0.5,1,2,administrator;issuer_spv,False,,True,True,GATE:redemption_ok,
12,1,TBILL_MMF,TOKENIZED,BASELINE,ONBOARDING,Onboarding (account setup / initial intake),0.25568603773590626,0.25568603773590626,0.0,0.0,0.0,0.0,0.0,0.0,1,1,platform,False,,False,,,
12,2,TBILL_MMF,TOKENIZED,BASELINE,KYC_REVIEW,KYC / Compliance review,168.28581813060265,104.20488670316837,0.0,51.996324979240285,12.08460644819398,0.0,1.5,0.7,1,1,compliance_provider;platform,False,,False,,,KYC_MANUAL_REVIEW
12,3,TBILL_MMF,TOKENIZED,BASELINE,ELIGIBILITY_GATE,Eligibility / allowlist checks,3.751927203171597,3.751927203171597,0.0,0.0,0.0,0.0,0.0,0.0,1,1,platform_admin,False,,False,,,
12,4,TBILL_MMF,TOKENIZED,BASELINE,ORDER_PLACEMENT,Order placement,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,1,platform_ui,False,,False,,,
12,5,TBILL_MMF,TOKENIZED,BASELINE,EXECUTION,Execution,0.05,0.05,0.0,0.0,0.0,0.0,0.5,1.0,0,1,liquidity_provider,False,,False,,,
12,6,TBILL_MMF,TOKENIZED,BASELINE,CLEARING_SETTLEMENT,Clearing and settlement,0.16060206626282642,0.16060206626282642,0.0,0.0,0.0,0.0,0.01,0.0,0,0,,False,,False,,,
12,7,TBILL_MMF,TOKENIZED,BASELINE,CUSTODY_RECORDING,Custody / recording,6.245630551418367,6.245630551418367,0.0,0.0,0.0,0.0,0.2,0.0,0,1,custody_agent,False,,False,,,
12,8,TBILL_MMF,TOKENIZED,BASELINE,SERVICING_REPORTING,Servicing and reporting,1.3219115846902394,1.3219115846902394,0.0,0.0,0.0,0.0,0.3,0.0,0,1,administrator;attestation_oracle,False,,False,,,
12,9,TBILL_MMF,TOKENIZED,BASELINE,TRANSFERABILITY,Transferability / secondary transfer attempt,1.598001090942633,1.598001090942633,0.0,0.0,0.0,0.0,0.1,0.0,0,1,transfer_agent,True,True,False,,GATE:transfer_restricted_checked,
